User ID,Subscription Type,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,,
891,Premium,,14,18-07-2022,30-06-2023,Spain,50,Female,Smart TV,1 Month,,905,,,,
892,Basic,,15,29-07-2022,30-06-2023,Spain,38,Male,Tablet,1 Month,,907,,,,
893,Standard,,13,30-07-2022,01-07-2023,United States,42,Female,Smart TV,1 Month,,906,,,,
894,Premium,,13,03-08-2022,01-07-2023,Canada,50,Male,Smart TV,1 Month,,907,,,,
895,Basic,,10,15-08-2022,30-06-2023,United States,30,Male,Smartphone,1 Month,,905,,,,
896,Basic,,10,20-08-2022,01-07-2023,United States,47,Female,Smartphone,1 Month,,906,,,,
897,Basic,,14,21-08-2022,30-06-2023,Canada,32,Female,Laptop,1 Month,,911,,,,
898,Standard,,11,30-08-2022,02-07-2023,United Kingdom,31,Female,Tablet,1 Month,,909,,,,
899,Premium,,15,01-09-2022,29-06-2023,Australia,37,Male,Laptop,1 Month,,914,,,,
900,Basic,,14,02-09-2022,03-07-2023,Germany,32,Female,Smartphone,1 Month,,914,,,,
901,Basic,,12,04-09-2022,30-06-2023,France,29,Male,Smartphone,1 Month,,913,,,,
902,Premium,,12,10-09-2022,02-07-2023,Brazil,28,Male,Tablet,1 Month,,914,,,,
903,Standard,,11,25-09-2022,29-06-2023,Mexico,42,Male,Laptop,1 Month,,914,,,,
904,Standard,,12,27-09-2022,03-07-2023,Spain,37,Male,Tablet,1 Month,,916,,,,
905,Basic,,13,01-10-2022,30-06-2023,Italy,38,Female,Laptop,1 Month,,918,,,,
906,Premium,,13,06-10-2022,02-07-2023,Spain,32,Male,Smart TV,1 Month,,919,,,,
907,Standard,,15,07-10-2022,30-06-2023,Spain,48,Male,Laptop,1 Month,,922,,,,
908,Basic,,13,08-10-2022,03-07-2023,United States,46,Female,Smart TV,1 Month,,921,,,,
909,Standard,,14,08-10-2022,01-07-2023,Canada,30,Male,Tablet,1 Month,,923,,,,
910,Premium,,10,08-10-2022,03-07-2023,United States,40,Female,Smart TV,1 Month,,920,,,,
911,Basic,,13,08-10-2022,29-06-2023,United States,29,Male,Smart TV,1 Month,,924,,,,
912,Premium,,15,08-10-2022,02-07-2023,Canada,41,Male,Tablet,1 Month,,927,,,,
913,Standard,,15,10-10-2022,01-07-2023,United Kingdom,32,Male,Laptop,1 Month,,928,,,,
914,Basic,,12,19-10-2022,02-07-2023,Australia,44,Female,Smart TV,1 Month,,926,,,,
915,Standard,,15,20-10-2022,29-06-2023,Germany,41,Male,Laptop,1 Month,,930,,,,
916,Premium,,12,26-10-2022,01-07-2023,France,50,Female,Smartphone,1 Month,,928,,,,
917,Basic,,14,29-10-2022,30-06-2023,Brazil,33,Female,Tablet,1 Month,,931,,,,
918,Standard,,10,31-10-2022,02-07-2023,Mexico,34,Female,Smart TV,1 Month,,928,,,,
919,Premium,,15,11-11-2022,29-06-2023,Spain,40,Male,Smartphone,1 Month,,934,,,,
920,Basic,,14,09-11-2022,01-07-2023,Italy,34,Female,Tablet,1 Month,,934,,,,
921,Premium,,14,09-11-2022,01-07-2023,Spain,27,Female,Smart TV,1 Month,,935,,,,
922,Basic,,13,07-11-2022,01-07-2023,Spain,34,Male,Tablet,1 Month,,935,,,,
923,Standard,,13,08-11-2022,30-06-2023,United States,28,Male,Tablet,1 Month,,936,,,,
924,Standard,,14,05-11-2022,01-07-2023,Canada,37,Female,Smart TV,1 Month,,938,,,,
925,Basic,,10,25-10-2022,01-07-2023,United States,27,Female,Laptop,1 Month,,935,,,,
926,Premium,,13,23-10-2022,02-07-2023,United States,33,Female,Laptop,1 Month,,939,,,,
927,Basic,,11,20-10-2022,02-07-2023,Canada,42,Male,Laptop,1 Month,,938,,,,
928,Standard,,11,14-10-2022,01-07-2023,United Kingdom,49,Male,Smartphone,1 Month,,939,,,,
929,Premium,,13,29-08-2022,30-06-2023,Australia,44,Male,Smart TV,1 Month,,942,,,,
930,Basic,,10,18-08-2022,01-07-2023,Germany,47,Male,Laptop,1 Month,,940,,,,
931,Premium,,13,13-08-2022,02-07-2023,France,33,Male,Laptop,1 Month,,944,,,,
932,Basic,,11,11-08-2022,02-07-2023,Brazil,37,Male,Smart TV,1 Month,,943,,,,
933,Standard,,10,11-08-2022,01-07-2023,Mexico,35,Male,Laptop,1 Month,,943,,,,
934,Standard,,11,06-08-2022,01-07-2023,Spain,34,Female,Smartphone,1 Month,,945,,,,
935,Basic,,10,07-08-2022,02-07-2023,Italy,44,Male,Smartphone,1 Month,,945,,,,
936,Premium,,15,18-07-2022,02-07-2023,Spain,29,Male,Tablet,1 Month,,951,,,,
937,Basic,,10,17-07-2022,30-06-2023,Spain,38,Male,Smartphone,1 Month,,947,,,,
938,Standard,,14,15-07-2022,02-07-2023,United States,46,Male,Smart TV,1 Month,,952,,,,
939,Premium,,10,14-07-2022,02-07-2023,Canada,29,Male,Tablet,1 Month,,949,,,,
940,Basic,,12,26-06-2022,03-07-2023,United States,48,Female,Smart TV,1 Month,,952,,,,
941,Premium,,10,26-06-2022,29-06-2023,United States,36,Male,Smart TV,1 Month,,951,,,,
942,Basic,,12,22-06-2022,01-07-2023,Canada,43,Male,Laptop,1 Month,,954,,,,
943,Standard,,15,23-06-2022,01-07-2023,United Kingdom,42,Female,Smart TV,1 Month,,958,,,,
944,Standard,,10,24-06-2022,02-07-2023,Australia,50,Male,Tablet,1 Month,,954,,,,
945,Basic,,13,26-06-2022,29-06-2023,Germany,39,Male,Laptop,1 Month,,958,,,,
946,Premium,,14,28-06-2022,01-07-2023,France,43,Female,Laptop,1 Month,,960,,,,
947,Basic,,10,29-06-2022,02-07-2023,Brazil,50,Female,Tablet,1 Month,,957,,,,
948,Standard,,12,26-06-2022,02-07-2023,Mexico,51,Male,Laptop,1 Month,,960,,,,
949,Premium,,14,26-06-2022,30-06-2023,Spain,40,Male,Tablet,1 Month,,963,,,,
950,Basic,,10,20-06-2022,30-06-2023,Italy,31,Male,Tablet,1 Month,,960,,,,
951,Premium,,12,18-06-2022,03-07-2023,Spain,39,Female,Smartphone,1 Month,,963,,,,
952,Basic,,10,16-06-2022,01-07-2023,Spain,49,Female,Tablet,1 Month,,962,,,,
953,Standard,,10,16-06-2022,30-06-2023,United States,34,Female,Laptop,1 Month,,963,,,,
954,Standard,,13,17-06-2022,30-06-2023,Canada,38,Male,Smartphone,1 Month,,967,,,,
955,Basic,,15,20-06-2022,02-07-2023,United States,36,Female,Laptop,1 Month,,970,,,,
956,Premium,,10,24-06-2022,01-07-2023,United States,42,Female,Smart TV,1 Month,,966,,,,
957,Basic,,14,27-06-2022,01-07-2023,Canada,50,Male,Tablet,1 Month,,971,,,,
958,Standard,,10,02-07-2022,01-07-2023,United Kingdom,42,Female,Laptop,1 Month,,968,,,,
959,Premium,,14,04-07-2022,02-07-2023,Australia,35,Female,Laptop,1 Month,,973,,,,
960,Basic,,15,15-07-2022,30-06-2023,Germany,46,Female,Tablet,1 Month,,975,,,,
961,Premium,,15,23-07-2022,01-07-2023,France,48,Male,Laptop,1 Month,,976,,,,
962,Basic,,12,29-07-2022,01-07-2023,Brazil,43,Female,Laptop,1 Month,,974,,,,
963,Standard,,13,01-08-2022,01-07-2023,Mexico,51,Female,Tablet,1 Month,,976,,,,
964,Standard,,13,12-08-2022,03-07-2023,Spain,45,Male,Smart TV,1 Month,,977,,,,
965,Basic,,10,14-08-2022,30-06-2023,Italy,46,Male,Laptop,1 Month,,975,,,,
966,Premium,,12,16-08-2022,04-07-2023,Spain,42,Female,Laptop,1 Month,,978,,,,
967,Basic,,10,26-08-2022,30-06-2023,Spain,42,Female,Smartphone,1 Month,,977,,,,
968,Standard,,13,31-08-2022,03-07-2023,United States,50,Male,Tablet,1 Month,,981,,,,
969,Premium,,12,02-09-2022,30-06-2023,Canada,28,Male,Smart TV,1 Month,,981,,,,
970,Basic,,15,03-09-2022,03-07-2023,United States,44,Female,Tablet,1 Month,,985,,,,
971,Basic,,10,05-09-2022,01-07-2023,United States,36,Male,Tablet,1 Month,,981,,,,
972,Basic,,14,10-09-2022,02-07-2023,Canada,37,Female,Laptop,1 Month,,986,,,,
973,Standard,,12,17-09-2022,01-07-2023,United Kingdom,36,Male,Smartphone,1 Month,,985,,,,
974,Premium,,13,28-09-2022,03-07-2023,Australia,31,Male,Smartphone,1 Month,,987,,,,
975,Basic,,12,02-10-2022,30-06-2023,Germany,36,Female,Smart TV,1 Month,,987,,,,
976,Basic,,15,05-10-2022,03-07-2023,France,39,Female,Laptop,1 Month,,991,,,,
977,Premium,,11,07-10-2022,30-06-2023,Brazil,45,Female,Laptop,1 Month,,988,,,,
978,Standard,,13,08-10-2022,03-07-2023,Mexico,29,Male,Smart TV,1 Month,,991,,,,
979,Standard,,15,08-10-2022,01-07-2023,Spain,45,Male,Smartphone,1 Month,,994,,,,
980,Basic,,11,09-10-2022,03-07-2023,Italy,29,Male,Smart TV,1 Month,,991,,,,
981,Premium,,10,09-10-2022,30-06-2023,Spain,28,Female,Smart TV,1 Month,,991,,,,
982,Standard,,12,10-10-2022,02-07-2023,Spain,42,Female,Smart TV,1 Month,,994,,,,
983,Basic,,11,14-10-2022,01-07-2023,United States,36,Female,Smartphone,1 Month,,994,,,,
984,Standard,,15,16-10-2022,03-07-2023,Canada,39,Male,Smart TV,1 Month,,999,,,,
985,Premium,,11,21-10-2022,29-06-2023,United States,36,Male,Smart TV,1 Month,,996,,,,
986,Basic,,15,25-10-2022,01-07-2023,United States,49,Male,Laptop,1 Month,,1001,,,,
987,Premium,,11,30-10-2022,01-07-2023,Canada,32,Female,Tablet,1 Month,,998,,,,
988,Standard,,12,31-10-2022,02-07-2023,United Kingdom,40,Female,Smartphone,1 Month,,1000,,,,
989,Basic,,12,08-11-2022,01-07-2023,Australia,34,Male,Smartphone,1 Month,,1001,,,,
990,Standard,,15,09-11-2022,01-07-2023,Germany,35,Male,Smartphone,1 Month,,1005,,,,
991,Premium,,11,07-11-2022,01-07-2023,France,44,Female,Smart TV,1 Month,,1002,,,,
992,Basic,,13,08-11-2022,03-07-2023,Brazil,47,Female,Smartphone,1 Month,,1005,,,,
993,Standard,,14,08-11-2022,03-07-2023,Mexico,33,Female,Laptop,1 Month,,1007,,,,
994,Premium,,11,31-10-2022,02-07-2023,Spain,45,Male,Tablet,1 Month,,1005,,,,
995,Basic,,14,28-10-2022,01-07-2023,Italy,42,Female,Tablet,1 Month,,1009,,,,
996,Premium,,15,25-10-2022,02-07-2023,Spain,46,Male,Tablet,1 Month,,1011,,,,
997,Basic,,14,18-10-2022,02-07-2023,Spain,51,Male,Tablet,1 Month,,1011,,,,
998,Standard,,15,25-09-2022,02-07-2023,United States,41,Female,Laptop,1 Month,,1013,,,,
999,Standard,,10,26-08-2022,01-07-2023,Canada,50,Female,Tablet,1 Month,,1009,,,,
1000,Basic,,10,20-08-2022,02-07-2023,United States,49,Female,Smartphone,1 Month,,1010,,,,
1001,Premium,,12,12-08-2022,03-07-2023,United States,34,Female,Laptop,1 Month,,1013,,,,
1002,Basic,,13,12-08-2022,03-07-2023,Canada,38,Female,Tablet,1 Month,,1015,,,,
1003,Standard,,13,11-08-2022,01-07-2023,United Kingdom,46,Male,Smart TV,1 Month,,1016,,,,
1004,Premium,,14,11-08-2022,02-07-2023,Australia,42,Male,Smart TV,1 Month,,1018,,,,
1005,Basic,,12,10-08-2022,02-07-2023,Germany,46,Male,Laptop,1 Month,,1017,,,,
1006,Premium,,10,31-07-2022,03-07-2023,France,51,Female,Smart TV,1 Month,,1016,,,,
1007,Basic,,12,17-07-2022,30-06-2023,Brazil,35,Male,Smart TV,1 Month,,1019,,,,
1008,Standard,,10,15-07-2022,02-07-2023,Mexico,34,Female,Smartphone,1 Month,,1018,,,,
1009,Standard,,14,05-07-2022,02-07-2023,Spain,31,Female,Laptop,1 Month,,1023,,,,
1010,Basic,,12,01-07-2022,03-07-2023,Italy,36,Female,Tablet,1 Month,,1022,,,,
1011,Premium,,15,01-07-2022,30-06-2023,Spain,28,Male,Smart TV,1 Month,,1026,,,,
1012,Basic,,15,26-06-2022,01-07-2023,Spain,29,Female,Smartphone,1 Month,,1027,,,,
1013,Standard,,12,27-06-2022,02-07-2023,United States,42,Female,Smart TV,1 Month,,1025,,,,
1014,Premium,,10,28-06-2022,02-07-2023,Canada,35,Female,Smartphone,1 Month,,1024,,,,
1015,Basic,,12,28-06-2022,30-06-2023,United States,32,Female,Laptop,1 Month,,1027,,,,
1016,Premium,,10,29-06-2022,01-07-2023,United States,43,Female,Tablet,1 Month,,1026,,,,
1017,Basic,,10,26-06-2022,02-07-2023,Canada,29,Male,Smartphone,1 Month,,1027,,,,
1018,Standard,,13,26-06-2022,02-07-2023,United Kingdom,35,Female,Tablet,1 Month,,1031,,,,
1019,Standard,,14,24-06-2022,30-06-2023,Australia,27,Female,Tablet,1 Month,,1033,,,,
1020,Basic,,13,21-06-2022,01-07-2023,Germany,38,Male,Tablet,1 Month,,1033,,,,
1021,Premium,,13,22-06-2022,03-07-2023,France,33,Male,Smart TV,1 Month,,1034,,,,
1022,Basic,,11,18-06-2022,02-07-2023,Brazil,48,Male,Laptop,1 Month,,1033,,,,
1023,Standard,,10,18-06-2022,02-07-2023,Mexico,51,Female,Laptop,1 Month,,1033,,,,
1024,Premium,,10,20-06-2022,01-07-2023,Spain,40,Female,Smartphone,1 Month,,1034,,,,
1025,Basic,,13,23-06-2022,03-07-2023,Italy,28,Male,Smartphone,1 Month,,1038,,,,
1026,Premium,,10,26-06-2022,01-07-2023,Spain,46,Female,Laptop,1 Month,,1036,,,,
1027,Basic,,12,02-07-2022,01-07-2023,Spain,28,Female,Tablet,1 Month,,1039,,,,
1028,Standard,,12,04-07-2022,01-07-2023,United States,47,Male,Tablet,1 Month,,1040,,,,
1029,Standard,,10,07-07-2022,02-07-2023,Canada,47,Male,Smartphone,1 Month,,1039,,,,
1030,Basic,,13,14-07-2022,01-07-2023,United States,50,Male,Smartphone,1 Month,,1043,,,,
1031,Premium,,13,20-07-2022,01-07-2023,United States,50,Female,Smart TV,1 Month,,1044,,,,
1032,Basic,,15,23-07-2022,02-07-2023,Canada,29,Male,Smartphone,1 Month,,1047,,,,
1033,Standard,,15,30-07-2022,01-07-2023,United Kingdom,38,Male,Tablet,1 Month,,1048,,,,
1034,Premium,,11,12-08-2022,03-07-2023,Australia,40,Female,Tablet,1 Month,,1045,,,,
1035,Basic,,14,14-08-2022,01-07-2023,Germany,43,Male,Smartphone,1 Month,,1049,,,,
1036,Premium,,14,22-08-2022,04-07-2023,France,27,Female,Smartphone,1 Month,,1050,,,,
1037,Basic,,10,29-08-2022,30-06-2023,Brazil,37,Female,Tablet,1 Month,,1047,,,,
1038,Standard,,12,02-09-2022,03-07-2023,Mexico,30,Male,Smartphone,1 Month,,1050,,,,
1039,Standard,,13,03-09-2022,01-07-2023,Spain,50,Male,Laptop,1 Month,,1052,,,,
1040,Basic,,11,04-09-2022,04-07-2023,Italy,51,Male,Smartphone,1 Month,,1051,,,,
1041,Premium,,13,06-09-2022,01-07-2023,Spain,37,Female,Laptop,1 Month,,1054,,,,
1042,Basic,,14,10-09-2022,02-07-2023,Spain,35,Female,Tablet,1 Month,,1056,,,,
1043,Standard,,12,20-09-2022,01-07-2023,United States,35,Male,Tablet,1 Month,,1055,,,,
1044,Premium,,11,26-09-2022,03-07-2023,Canada,46,Male,Tablet,1 Month,,1055,,,,
1045,Basic,,13,04-10-2022,01-07-2023,United States,27,Male,Tablet,1 Month,,1058,,,,
1046,Basic,,13,06-10-2022,03-07-2023,United States,27,Male,Laptop,1 Month,,1059,,,,
1047,Basic,,13,07-10-2022,01-07-2023,Canada,39,Female,Laptop,1 Month,,1060,,,,
1048,Standard,,15,08-10-2022,03-07-2023,United Kingdom,51,Male,Tablet,1 Month,,1063,,,,
1049,Premium,,14,09-10-2022,01-07-2023,Australia,41,Male,Smartphone,1 Month,,1063,,,,
1050,Basic,,15,10-10-2022,03-07-2023,Germany,30,Female,Smart TV,1 Month,,1065,,,,
1051,Basic,,11,10-10-2022,30-06-2023,France,46,Male,Laptop,1 Month,,1062,,,,
1052,Premium,,14,14-10-2022,02-07-2023,Brazil,31,Male,Tablet,1 Month,,1066,,,,
1053,Standard,,13,15-10-2022,01-07-2023,Mexico,49,Male,Smartphone,1 Month,,1066,,,,
1054,Standard,,12,17-10-2022,03-07-2023,Spain,39,Female,Tablet,1 Month,,1066,,,,
1055,Basic,,11,23-10-2022,01-07-2023,Italy,47,Male,Smartphone,1 Month,,1066,,,,
1056,Premium,,15,27-10-2022,02-07-2023,Spain,36,Female,Tablet,1 Month,,1071,,,,
1057,Standard,,14,29-10-2022,02-07-2023,Spain,42,Female,Tablet,1 Month,,1071,,,,
1058,Basic,,15,05-11-2022,02-07-2023,United States,28,Female,Smart TV,1 Month,,1073,,,,
1059,Standard,,15,07-11-2022,02-07-2023,Canada,43,Male,Tablet,1 Month,,1074,,,,
1060,Premium,,10,08-11-2022,02-07-2023,United States,50,Female,Laptop,1 Month,,1070,,,,
1061,Basic,,15,09-11-2022,01-07-2023,United States,30,Female,Tablet,1 Month,,1076,,,,
1062,Premium,,10,10-11-2022,03-07-2023,Canada,34,Female,Laptop,1 Month,,1072,,,,
1063,Standard,,13,02-11-2022,03-07-2023,United Kingdom,35,Female,Laptop,1 Month,,1076,,,,
1064,Basic,,11,31-10-2022,02-07-2023,Australia,29,Male,Tablet,1 Month,,1075,,,,
1065,Standard,,15,29-10-2022,02-07-2023,Germany,33,Male,Smart TV,1 Month,,1080,,,,
1066,Premium,,12,22-10-2022,03-07-2023,France,47,Male,Laptop,1 Month,,1078,,,,
1067,Basic,,14,20-10-2022,02-07-2023,Brazil,32,Female,Tablet,1 Month,,1081,,,,
1068,Standard,,15,21-10-2022,04-07-2023,Mexico,34,Female,Tablet,1 Month,,1083,,,,
1069,Premium,,13,10-10-2022,02-07-2023,Spain,46,Male,Smart TV,1 Month,,1082,,,,
1070,Basic,,15,06-09-2022,03-07-2023,Italy,31,Male,Tablet,1 Month,,1085,,,,
1071,Premium,,12,06-09-2022,03-07-2023,Spain,40,Female,Tablet,1 Month,,1083,,,,
1072,Basic,,11,13-08-2022,03-07-2023,Spain,38,Female,Tablet,1 Month,,1083,,,,
1073,Standard,,11,13-08-2022,01-07-2023,United States,31,Male,Smart TV,1 Month,,1084,,,,
1074,Standard,,12,13-08-2022,02-07-2023,Canada,46,Female,Smartphone,1 Month,,1086,,,,
1075,Basic,,11,06-08-2022,03-07-2023,United States,43,Male,Smart TV,1 Month,,1086,,,,
1076,Premium,,15,06-08-2022,03-07-2023,United States,38,Female,Laptop,1 Month,,1091,,,,
1077,Basic,,15,22-07-2022,30-06-2023,Canada,38,Female,Laptop,1 Month,,1092,,,,
1078,Standard,,14,17-07-2022,02-07-2023,United Kingdom,27,Male,Laptop,1 Month,,1092,,,,
1079,Premium,,12,09-07-2022,02-07-2023,Australia,49,Female,Tablet,1 Month,,1091,,,,
1080,Basic,,11,04-07-2022,03-07-2023,Germany,33,Male,Smartphone,1 Month,,1091,,,,
1081,Premium,,10,27-06-2022,30-06-2023,France,40,Female,Smartphone,1 Month,,1091,,,,
1082,Basic,,13,28-06-2022,02-07-2023,Brazil,27,Male,Tablet,1 Month,,1095,,,,
1083,Standard,,12,28-06-2022,02-07-2023,Mexico,28,Female,Laptop,1 Month,,1095,,,,
1084,Standard,,10,29-06-2022,03-07-2023,Spain,30,Male,Smartphone,1 Month,,1094,,,,
1085,Basic,,10,29-06-2022,30-06-2023,Italy,33,Female,Smartphone,1 Month,,1095,,,,
1086,Premium,,15,26-06-2022,01-07-2023,Spain,51,Female,Tablet,1 Month,,1101,,,,
1087,Basic,,11,26-06-2022,03-07-2023,Spain,51,Male,Tablet,1 Month,,1098,,,,
1088,Standard,,10,26-06-2022,02-07-2023,United States,50,Female,Smartphone,1 Month,,1098,,,,
1089,Premium,,14,24-06-2022,30-06-2023,Canada,46,Female,Tablet,1 Month,,1103,,,,
1090,Basic,,14,25-06-2022,02-07-2023,United States,31,Male,Smart TV,1 Month,,1104,,,,
1091,Premium,,12,20-06-2022,03-07-2023,United States,46,Female,Smartphone,1 Month,,1103,,,,
1092,Basic,,15,21-06-2022,02-07-2023,Canada,41,Male,Smart TV,1 Month,,1107,,,,
1093,Standard,,12,20-06-2022,02-07-2023,United Kingdom,36,Male,Smartphone,1 Month,,1105,,,,
1094,Standard,,10,22-06-2022,02-07-2023,Australia,45,Female,Tablet,1 Month,,1104,,,,
1095,Basic,,10,24-06-2022,03-07-2023,Germany,36,Male,Smartphone,1 Month,,1105,,,,
1096,Premium,,15,30-06-2022,02-07-2023,France,28,Male,Smartphone,1 Month,,1111,,,,
1097,Basic,,13,03-07-2022,02-07-2023,Brazil,45,Female,Smartphone,1 Month,,1110,,,,
1098,Standard,,10,04-07-2022,02-07-2023,Mexico,39,Female,Smartphone,1 Month,,1108,,,,
1099,Premium,,13,08-07-2022,02-07-2023,Spain,51,Female,Laptop,1 Month,,1112,,,,
1100,Basic,,10,19-07-2022,01-07-2023,Italy,37,Male,Laptop,1 Month,,1110,,,,
1101,Premium,,11,21-07-2022,01-07-2023,Spain,33,Female,Tablet,1 Month,,1112,,,,
1102,Basic,,15,27-07-2022,03-07-2023,Spain,32,Female,Smartphone,1 Month,,1117,,,,
1103,Standard,,14,02-08-2022,01-07-2023,United States,49,Female,Tablet,1 Month,,1117,,,,
1104,Standard,,10,09-08-2022,03-07-2023,Canada,37,Female,Smart TV,1 Month,,1114,,,,
1105,Basic,,15,21-08-2022,01-07-2023,United States,39,Male,Tablet,1 Month,,1120,,,,
1106,Premium,,14,29-08-2022,04-07-2023,United States,37,Male,Smart TV,1 Month,,1120,,,,
1107,Basic,,15,31-08-2022,01-07-2023,Canada,36,Female,Smart TV,1 Month,,1122,,,,
1108,Standard,,10,02-09-2022,03-07-2023,United Kingdom,34,Male,Laptop,1 Month,,1118,,,,
1109,Premium,,13,04-09-2022,01-07-2023,Australia,51,Female,Smartphone,1 Month,,1122,,,,
1110,Basic,,13,05-09-2022,04-07-2023,Germany,41,Female,Tablet,1 Month,,1123,,,,
1111,Premium,,13,10-09-2022,01-07-2023,France,51,Male,Smart TV,1 Month,,1124,,,,
1112,Basic,,15,13-09-2022,03-07-2023,Brazil,31,Female,Tablet,1 Month,,1127,,,,
1113,Standard,,13,20-09-2022,01-07-2023,Mexico,44,Male,Laptop,1 Month,,1126,,,,
1114,Standard,,15,01-10-2022,03-07-2023,Spain,50,Male,Smart TV,1 Month,,1129,,,,
1115,Basic,,14,03-10-2022,01-07-2023,Italy,33,Male,Laptop,1 Month,,1129,,,,
1116,Premium,,11,06-10-2022,04-07-2023,Spain,44,Female,Laptop,1 Month,,1127,,,,
1117,Basic,,15,08-10-2022,01-07-2023,Spain,42,Female,Tablet,1 Month,,1132,,,,
1118,Standard,,13,09-10-2022,03-07-2023,United States,35,Male,Smart TV,1 Month,,1131,,,,
1119,Premium,,12,10-10-2022,02-07-2023,Canada,48,Male,Smartphone,1 Month,,1131,,,,
1120,Basic,,13,10-10-2022,04-07-2023,United States,51,Female,Smartphone,1 Month,,1133,,,,
1121,Basic,,15,12-10-2022,01-07-2023,United States,44,Female,Smart TV,1 Month,,1136,,,,
1122,Basic,,11,14-10-2022,02-07-2023,Canada,37,Female,Smartphone,1 Month,,1133,,,,
1123,Standard,,15,15-10-2022,02-07-2023,United Kingdom,35,Female,Laptop,1 Month,,1138,,,,
1124,Premium,,11,17-10-2022,03-07-2023,Australia,32,Male,Laptop,1 Month,,1135,,,,
1125,Basic,,15,19-10-2022,02-07-2023,Germany,46,Female,Tablet,1 Month,,1140,,,,
1126,Basic,,14,25-10-2022,02-07-2023,France,39,Female,Laptop,1 Month,,1140,,,,
1127,Premium,,11,26-10-2022,02-07-2023,Brazil,33,Female,Tablet,1 Month,,1138,,,,
1128,Standard,,10,05-11-2022,03-07-2023,Mexico,42,Male,Tablet,1 Month,,1138,,,,
1129,Standard,,14,07-11-2022,03-07-2023,Spain,37,Female,Smartphone,1 Month,,1143,,,,
1130,Basic,,14,08-11-2022,03-07-2023,Italy,27,Female,Smart TV,1 Month,,1144,,,,
1131,Premium,,14,09-11-2022,02-07-2023,Spain,34,Female,Laptop,1 Month,,1145,,,,
1132,Standard,,13,06-11-2022,03-07-2023,Spain,51,Male,Laptop,1 Month,,1145,,,,
1133,Basic,,12,04-11-2022,03-07-2023,United States,42,Male,Laptop,1 Month,,1145,,,,
1134,Standard,,13,03-11-2022,05-07-2023,Canada,46,Female,Smart TV,1 Month,,1147,,,,
1135,Premium,,13,23-10-2022,02-07-2023,United States,36,Male,Laptop,1 Month,,1148,,,,
1136,Basic,,14,24-10-2022,04-07-2023,United States,46,Male,Smartphone,1 Month,,1150,,,,
1137,Premium,,13,23-10-2022,04-07-2023,Canada,51,Male,Smart TV,1 Month,,1150,,,,
1138,Standard,,12,21-10-2022,04-07-2023,United Kingdom,45,Female,Smartphone,1 Month,,1150,,,,
1139,Basic,,14,11-09-2022,02-07-2023,Australia,33,Male,Smartphone,1 Month,,1153,,,,
1140,Standard,,10,09-09-2022,03-07-2023,Germany,31,Female,Smart TV,1 Month,,1150,,,,
1141,Premium,,12,22-08-2022,03-07-2023,France,48,Female,Smart TV,1 Month,,1153,,,,
1142,Basic,,13,21-08-2022,04-07-2023,Brazil,47,Female,Laptop,1 Month,,1155,,,,
1143,Standard,,13,15-08-2022,01-07-2023,Mexico,43,Male,Smart TV,1 Month,,1156,,,,
1144,Premium,,14,14-08-2022,03-07-2023,Spain,39,Male,Tablet,1 Month,,1158,,,,
1145,Basic,,11,09-08-2022,03-07-2023,Italy,46,Male,Smart TV,1 Month,,1156,,,,
1146,Premium,,12,04-08-2022,04-07-2023,Spain,46,Female,Smartphone,1 Month,,1158,,,,
1147,Basic,,11,27-07-2022,01-07-2023,Spain,40,Female,Tablet,1 Month,,1158,,,,
1148,Standard,,12,11-07-2022,02-07-2023,United States,38,Male,Smartphone,1 Month,,1160,,,,
1149,Standard,,13,09-07-2022,03-07-2023,Canada,48,Female,Tablet,1 Month,,1162,,,,
1150,Basic,,15,01-07-2022,03-07-2023,United States,38,Male,Tablet,1 Month,,1165,,,,
1151,Premium,,12,30-06-2022,01-07-2023,United States,43,Male,Laptop,1 Month,,1163,,,,
1152,Basic,,11,29-06-2022,02-07-2023,Canada,29,Male,Smartphone,1 Month,,1163,,,,
1153,Standard,,15,29-06-2022,03-07-2023,United Kingdom,32,Female,Laptop,1 Month,,1168,,,,
1154,Premium,,10,30-06-2022,03-07-2023,Australia,32,Female,Laptop,1 Month,,1164,,,,
1155,Basic,,10,30-06-2022,30-06-2023,Germany,49,Female,Laptop,1 Month,,1165,,,,
