User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,concatenate,textjoin,textjoin copy,textsplit,search,left,right,mid,length
529,Basic,11,07-07-2022,27-06-2023,Spain,50,Female,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
530,Basic,14,22-06-2022,28-06-2023,Italy,49,Female,Smart TV,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
531,Basic,14,15-06-2022,27-06-2023,Spain,30,Female,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
532,Basic,11,03-06-2022,28-06-2023,Spain,38,Male,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
533,Basic,14,04-06-2022,27-06-2023,United States,38,Male,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
534,Basic,11,05-06-2022,28-06-2023,Canada,39,Female,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
535,Basic,15,07-06-2022,29-06-2023,United States,42,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
536,Basic,10,14-06-2022,29-06-2023,United States,28,Male,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
537,Basic,10,17-06-2022,27-06-2023,Canada,38,Male,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
538,Basic,14,19-06-2022,28-06-2023,United Kingdom,40,Female,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
539,Basic,12,02-07-2022,29-06-2023,Australia,30,Female,Tablet,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,T,a,Tab,9
540,Basic,10,03-07-2022,29-06-2023,Germany,40,Male,Smartphone,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
541,Basic,10,13-07-2022,27-06-2023,France,31,Male,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
542,Basic,14,26-07-2022,27-06-2023,Brazil,41,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
543,Basic,11,27-07-2022,28-06-2023,Mexico,37,Male,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
544,Basic,14,08-08-2022,28-06-2023,Spain,49,Male,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
545,Basic,14,17-08-2022,27-06-2023,Italy,29,Male,Smart TV,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
546,Basic,10,20-08-2022,26-06-2023,Spain,31,Male,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
547,Basic,10,05-09-2022,27-06-2023,Spain,39,Male,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
548,Basic,12,05-09-2022,27-06-2023,United States,51,Female,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
549,Basic,10,05-09-2022,27-06-2023,Canada,38,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
550,Basic,11,06-09-2022,27-06-2023,United States,29,Female,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
551,Basic,13,03-09-2022,28-06-2023,United States,41,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
552,Basic,13,29-08-2022,27-06-2023,Canada,48,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
553,Basic,14,27-08-2022,28-06-2023,United Kingdom,39,Male,Smart TV,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
554,Basic,12,29-08-2022,29-06-2023,Australia,37,Male,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
555,Basic,11,13-09-2022,28-06-2023,Germany,37,Female,Smartphone,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
556,Basic,14,24-09-2022,27-06-2023,France,34,Male,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
557,Basic,15,05-10-2022,29-06-2023,Brazil,37,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
558,Basic,14,18-10-2022,30-06-2023,Mexico,37,Female,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
559,Basic,13,19-10-2022,28-06-2023,Spain,51,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
560,Basic,15,14-10-2022,29-06-2023,Italy,45,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
561,Basic,14,30-09-2022,28-06-2023,Spain,29,Female,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
562,Basic,14,19-09-2022,30-06-2023,Spain,37,Male,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
563,Basic,10,24-09-2022,29-06-2023,United States,34,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
564,Basic,14,28-09-2022,29-06-2023,Canada,35,Male,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
565,Basic,12,29-09-2022,27-06-2023,United States,29,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
566,Basic,11,11-10-2022,01-07-2023,United States,45,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
567,Basic,14,08-11-2022,29-06-2023,Canada,36,Male,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
568,Basic,11,16-11-2022,28-06-2023,United Kingdom,27,Female,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
569,Basic,10,17-11-2022,26-06-2023,Australia,31,Female,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
570,Basic,10,20-11-2022,30-06-2023,Germany,41,Female,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
571,Basic,13,21-11-2022,29-06-2023,France,37,Male,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
572,Basic,12,21-11-2022,30-06-2023,Brazil,49,Female,Tablet,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,T,l,Tab,6
573,Basic,12,18-11-2022,27-06-2023,Mexico,37,Female,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
574,Basic,14,26-10-2022,29-06-2023,Spain,36,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
575,Basic,13,25-10-2022,28-06-2023,Italy,38,Female,Smart TV,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
576,Basic,15,26-10-2022,30-06-2023,Spain,49,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
577,Basic,15,23-10-2022,26-06-2023,Spain,31,Male,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
578,Basic,13,23-10-2022,28-06-2023,United States,29,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
579,Basic,12,16-10-2022,28-06-2023,Canada,35,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
580,Basic,14,09-08-2022,29-06-2023,United States,46,Female,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
581,Basic,10,02-08-2022,29-06-2023,United States,29,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
582,Basic,12,16-07-2022,28-06-2023,Canada,43,Female,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
583,Basic,15,17-07-2022,28-06-2023,United Kingdom,38,Female,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
584,Basic,14,14-07-2022,28-06-2023,Australia,48,Female,Smart TV,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
585,Basic,14,16-07-2022,29-06-2023,Germany,41,Male,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
586,Basic,15,06-08-2022,29-06-2023,France,51,Female,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
587,Basic,14,07-08-2022,28-06-2023,Brazil,39,Male,Smart TV,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
588,Basic,11,07-08-2022,27-06-2023,Mexico,31,Male,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
589,Basic,15,04-08-2022,29-06-2023,Spain,28,Male,Laptop,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,L,n,Lap,5
590,Basic,15,29-07-2022,29-06-2023,Italy,47,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
591,Basic,14,19-06-2022,28-06-2023,Spain,35,Female,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
592,Basic,15,09-06-2022,29-06-2023,Spain,33,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
593,Basic,11,06-06-2022,29-06-2023,United States,41,Male,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
594,Basic,12,06-06-2022,30-06-2023,Canada,38,Female,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
595,Basic,10,11-06-2022,28-06-2023,United States,49,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
596,Basic,14,18-06-2022,28-06-2023,United States,29,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
597,Basic,13,27-06-2022,28-06-2023,Canada,50,Male,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
598,Basic,12,05-07-2022,29-06-2023,United Kingdom,29,Female,Tablet,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,T,m,Tab,14
599,Basic,15,06-07-2022,27-06-2023,Australia,44,Male,Smart TV,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
600,Basic,14,16-06-2022,29-06-2023,Germany,36,Female,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
601,Basic,14,05-06-2022,30-06-2023,France,46,Female,Smart TV,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
602,Basic,14,05-06-2022,29-06-2023,Brazil,30,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
603,Basic,15,06-06-2022,27-06-2023,Mexico,46,Female,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
604,Basic,15,07-06-2022,28-06-2023,Spain,33,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
605,Basic,15,10-06-2022,29-06-2023,Italy,46,Female,Tablet,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,T,y,Tab,5
606,Basic,14,13-06-2022,29-06-2023,Spain,50,Male,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
607,Basic,14,14-06-2022,27-06-2023,Spain,27,Female,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
608,Basic,12,22-06-2022,28-06-2023,United States,48,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
609,Basic,14,03-07-2022,29-06-2023,Canada,50,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
610,Basic,13,05-07-2022,29-06-2023,United States,28,Female,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
611,Basic,15,11-07-2022,28-06-2023,United States,29,Female,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
612,Basic,11,17-07-2022,27-06-2023,Canada,36,Male,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
613,Basic,12,27-07-2022,28-06-2023,United Kingdom,51,Male,Laptop,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,L,m,Lap,14
614,Basic,15,14-08-2022,28-06-2023,Australia,51,Male,Smartphone,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,S,a,Sma,9
615,Basic,13,15-08-2022,27-06-2023,Germany,43,Male,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
616,Basic,14,02-09-2022,27-06-2023,France,38,Female,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
617,Basic,11,05-09-2022,28-06-2023,Brazil,45,Female,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
618,Basic,10,06-09-2022,28-06-2023,Mexico,28,Female,Smart TV,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
619,Basic,11,06-09-2022,29-06-2023,Spain,27,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
620,Basic,11,05-09-2022,27-06-2023,Italy,41,Female,Smartphone,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
621,Basic,14,06-09-2022,29-06-2023,Spain,49,Male,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
622,Basic,12,29-08-2022,28-06-2023,Spain,35,Male,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
623,Basic,13,30-08-2022,28-06-2023,United States,29,Female,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
624,Basic,10,02-09-2022,30-06-2023,Canada,42,Male,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
625,Basic,15,20-09-2022,28-06-2023,United States,33,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
626,Basic,10,23-09-2022,30-06-2023,United States,30,Male,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
627,Basic,11,29-09-2022,29-06-2023,Canada,43,Female,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
628,Basic,10,09-10-2022,01-07-2023,United Kingdom,42,Male,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
629,Basic,11,12-10-2022,29-06-2023,Australia,39,Male,Tablet,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,T,a,Tab,9
630,Basic,15,06-10-2022,30-06-2023,Germany,32,Female,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
631,Basic,14,21-09-2022,28-06-2023,France,31,Male,Smartphone,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,S,e,Sma,6
632,Basic,13,23-09-2022,01-07-2023,Brazil,39,Male,Smartphone,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
633,Basic,12,28-09-2022,29-06-2023,Mexico,41,Female,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
634,Basic,12,29-09-2022,29-06-2023,Spain,51,Female,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
635,Basic,13,03-10-2022,27-06-2023,Italy,29,Male,Laptop,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,L,y,Lap,5
636,Basic,10,28-10-2022,01-07-2023,Spain,33,Female,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
637,Basic,12,14-11-2022,29-06-2023,Spain,51,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
638,Basic,11,16-11-2022,01-07-2023,United States,38,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
639,Basic,10,17-11-2022,28-06-2023,Canada,37,Female,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
640,Basic,13,20-11-2022,30-06-2023,United States,50,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
641,Basic,12,21-11-2022,29-06-2023,United States,33,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
642,Basic,11,19-11-2022,01-07-2023,Canada,27,Male,Laptop,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,L,a,Lap,6
643,Basic,11,28-10-2022,27-06-2023,United Kingdom,50,Female,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
644,Basic,15,27-10-2022,29-06-2023,Australia,47,Female,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
645,Basic,13,27-10-2022,29-06-2023,Germany,41,Male,Laptop,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,L,y,Lap,7
646,Basic,10,27-10-2022,30-06-2023,France,49,Female,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
647,Basic,15,25-10-2022,28-06-2023,Brazil,32,Male,Smart TV,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,S,l,Sma,6
648,Basic,10,17-10-2022,28-06-2023,Mexico,38,Female,Smartphone,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,S,o,Sma,6
649,Basic,14,20-08-2022,29-06-2023,Spain,38,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
650,Basic,15,16-08-2022,29-06-2023,Italy,28,Female,Smart TV,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
651,Basic,13,15-08-2022,29-06-2023,Spain,31,Male,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
652,Basic,14,15-08-2022,29-06-2023,Spain,39,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
653,Basic,11,29-07-2022,29-06-2023,United States,28,Female,Smartphone,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
654,Basic,12,17-07-2022,28-06-2023,Canada,30,Female,Smartphone,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
655,Basic,11,26-07-2022,29-06-2023,United States,42,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
656,Basic,14,31-07-2022,29-06-2023,United States,33,Female,Laptop,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,L,s,Lap,13
657,Basic,14,03-08-2022,29-06-2023,Canada,34,Female,Smart TV,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,S,a,Sma,6
658,Basic,13,04-08-2022,29-06-2023,United Kingdom,49,Female,Smart TV,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
659,Basic,13,03-08-2022,29-06-2023,Australia,41,Male,Laptop,1 Month,Basic in Australia,"Basic , Australia","Basic , Australia",Basic ,1,L,a,Lap,9
660,Basic,12,27-06-2022,29-06-2023,Germany,28,Male,Smart TV,1 Month,Basic in Germany,"Basic , Germany","Basic , Germany",Basic ,5,S,y,Sma,7
661,Basic,14,27-06-2022,28-06-2023,France,49,Female,Laptop,1 Month,Basic in France,"Basic , France","Basic , France",Basic ,3,L,e,Lap,6
662,Basic,15,15-06-2022,29-06-2023,Brazil,49,Male,Tablet,1 Month,Basic in Brazil,"Basic , Brazil","Basic , Brazil",Basic ,3,T,l,Tab,6
663,Basic,11,13-06-2022,29-06-2023,Mexico,36,Male,Tablet,1 Month,Basic in Mexico,"Basic , Mexico","Basic , Mexico",Basic ,#VALUE!,T,o,Tab,6
664,Basic,11,12-06-2022,30-06-2023,Spain,31,Male,Smart TV,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
665,Basic,10,18-06-2022,28-06-2023,Italy,38,Male,Smartphone,1 Month,Basic in Italy,"Basic , Italy","Basic , Italy",Basic ,3,S,y,Sma,5
666,Basic,15,26-06-2022,29-06-2023,Spain,34,Female,Tablet,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,T,n,Tab,5
667,Basic,11,30-06-2022,30-06-2023,Spain,51,Female,Smartphone,1 Month,Basic in Spain,"Basic , Spain","Basic , Spain",Basic ,3,S,n,Sma,5
668,Basic,13,03-07-2022,30-06-2023,United States,49,Male,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
669,Basic,13,19-06-2022,28-06-2023,Canada,27,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
670,Basic,10,08-06-2022,29-06-2023,United States,38,Male,Smart TV,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,S,s,Sma,13
671,Basic,10,08-06-2022,30-06-2023,United States,51,Male,Tablet,1 Month,Basic in United States,"Basic , United States","Basic , United States",Basic ,10,T,s,Tab,13
672,Basic,14,09-06-2022,30-06-2023,Canada,47,Female,Tablet,1 Month,Basic in Canada,"Basic , Canada","Basic , Canada",Basic ,2,T,a,Tab,6
673,Basic,15,09-06-2022,27-06-2023,United Kingdom,37,Male,Smartphone,1 Month,Basic in United Kingdom,"Basic , United Kingdom","Basic , United Kingdom",Basic ,#VALUE!,S,m,Sma,14
